"Reef","Site","Plot","Cluster","Class","Area","Area_cm2"
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.008276825,82.76825
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pdam",0.023890266,238.90266
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.2376845,2376.845
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.02005708,200.5708
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.172126259,1721.26259
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pdam",0.022644496,226.44496
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.025914133,259.14133
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.008588231,85.88231
"TSAU","TSAU_BA2S","TSAU_BA2S_P3","Torres Strait","Pmas",0.031018451,310.18451
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.016576659,165.76659
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.033083362,330.83362
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.026027117,260.27117
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.042155467,421.55467
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.019692411,196.92411
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.029132535,291.32535
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.081485589,814.85589
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.025143221,251.43221
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.084713894,847.13894
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.017065192,170.65192
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.228983052,2289.83052
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.042201675,422.01675
"TSAU","TSAU_BA2S","TSAU_BA2S_P4","Torres Strait","Pmas",0.010514102,105.14102
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.009474007,94.74007
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.028250374,282.50374
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.097769841,977.69841
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Atab",0.120014328,1200.14328
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",1.197318577,11973.18577
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.100566366,1005.66366
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.018227831,182.27831
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.023188811,231.88811
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.162568347,1625.68347
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.036679269,366.79269
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.025156853,251.56853
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.015686436,156.86436
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.083581509,835.81509
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.013340477,133.40477
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.014216283,142.16283
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.041008921,410.08921
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Amil",0.012102178,121.02178
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.07917232,791.7232
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.045278272,452.78272
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.177959767,1779.59767
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Amil",0.109601321,1096.01321
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.026513759,265.13759
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.010999375,109.99375
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.087215609,872.15609
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.038256447,382.56447
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.015098554,150.98554
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.016355446,163.55446
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.023495061,234.95061
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.199231891,1992.31891
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.077124515,771.24515
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.011529424,115.29424
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.027416235,274.16235
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.00904852,90.4852
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.024454688,244.54688
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.015742891,157.42891
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.055677005,556.77005
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.144810354,1448.10354
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pdam",0.031216452,312.16452
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.017266976,172.66976
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.010548775,105.48775
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.032067733,320.67733
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.011498219,114.98219
"TSAU","TSAU_FL1S","TSAU_FL1S_P1","Torres Strait","Pmas",0.010308449,103.08449
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.009705023,97.05023
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Amil",0.030537641,305.37641
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.013013019,130.13019
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.021517236,215.17236
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.060863898,608.63898
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.156548574,1565.48574
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.010199404,101.99404
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.012698318,126.98318
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.063997191,639.97191
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.008694293,86.94293
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.027671947,276.71947
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.639552416,6395.52416
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.059482592,594.82592
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.09011044,901.1044
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.23708163,2370.8163
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.059536324,595.36324
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.033917209,339.17209
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.030307925,303.07925
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.019415026,194.15026
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.041303247,413.03247
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.051815918,518.15918
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.01209282,120.9282
"TSAU","TSAU_FL1S","TSAU_FL1S_P2","Torres Strait","Pmas",0.009914268,99.14268
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.012022239,120.22239
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.051345961,513.45961
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.009289316,92.89316
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.033324043,333.24043
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.036565805,365.65805
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.030260002,302.60002
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.109190865,1091.90865
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.010724873,107.24873
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.047956225,479.56225
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.201668926,2016.68926
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.220839655,2208.39655
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.292328495,2923.28495
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.084805507,848.05507
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.208603582,2086.03582
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.074426202,744.26202
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.016339579,163.39579
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.265874537,2658.74537
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.036375673,363.75673
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.00819286,81.9286
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.061849502,618.49502
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.020592117,205.92117
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.025791851,257.91851
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.012791278,127.91278
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.030234831,302.34831
"TSAU","TSAU_FL1S","TSAU_FL1S_P3","Torres Strait","Pmas",0.034352211,343.52211
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.0187864,187.864
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.093044577,930.44577
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.01044822,104.4822
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.009299145,92.99145
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.114359214,1143.59214
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pdam",0.015145634,151.45634
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.164017106,1640.17106
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.157693979,1576.93979
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.009336961,93.36961
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.011559634,115.59634
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.015165242,151.65242
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Atab",0.222245221,2222.45221
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.034545964,345.45964
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.008092035,80.92035
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.025098963,250.98963
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.053273489,532.73489
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.052815826,528.15826
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.021190588,211.90588
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.135371697,1353.71697
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.016160302,161.60302
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.476623946,4766.23946
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.071303758,713.03758
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.014652622,146.52622
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.010240426,102.40426
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.03039456,303.9456
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.017892918,178.92918
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.032043809,320.43809
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.061699019,616.99019
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.038580086,385.80086
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.012409153,124.09153
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.01807103,180.7103
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.07052466,705.2466
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.009754496,97.54496
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.045641157,456.41157
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.017684515,176.84515
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.037447841,374.47841
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.096243089,962.43089
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.008756452,87.56452
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.021617838,216.17838
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.034465769,344.65769
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.008041263,80.41263
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.00855982,85.5982
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.044345456,443.45456
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.049464301,494.64301
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.014857009,148.57009
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.053073293,530.73293
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.029329017,293.29017
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.039711147,397.11147
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.043281945,432.81945
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.088907515,889.07515
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.019128115,191.28115
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.015282125,152.82125
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.027462147,274.62147
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.020762721,207.62721
"TSAU","TSAU_FL1S","TSAU_FL1S_P4","Torres Strait","Pmas",0.019021035,190.21035
"TSAU","TSAU_FR1D","TSAU_FR1D_P1","Torres Strait","Pdam",0.050718454,507.18454
"TSAU","TSAU_FR1D","TSAU_FR1D_P1","Torres Strait","Pdam",0.042208717,422.08717
"TSAU","TSAU_FR1D","TSAU_FR1D_P1","Torres Strait","Pmas",0.015766718,157.66718
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Pmas",0.027965539,279.65539
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Pmas",0.080701344,807.01344
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Pmas",0.012185295,121.85295
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Pmas",0.121406826,1214.06826
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Pmas",0.05969925,596.9925
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Amil",0.015924355,159.24355
"TSAU","TSAU_FR1S","TSAU_FR1S_P1","Torres Strait","Pmas",0.093085318,930.85318
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.0744283,744.283
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.012445753,124.45753
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.066186677,661.86677
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.122931237,1229.31237
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Amil",0.037509221,375.09221
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Amil",0.043088653,430.88653
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pdam",0.014113253,141.13253
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.037574051,375.74051
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.010387129,103.87129
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",0.075212592,752.12592
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Pmas",1.388023118,13880.23118
"TSAU","TSAU_FR1S","TSAU_FR1S_P2","Torres Strait","Atab",0.076921717,769.21717
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Pmas",0.055611518,556.11518
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Pmas",0.015929282,159.29282
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Amil",0.05145738,514.5738
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Pmas",0.043083441,430.83441
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Pmas",0.038297345,382.97345
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Pmas",0.012049627,120.49627
"TSAU","TSAU_FR1S","TSAU_FR1S_P3","Torres Strait","Pmas",0.179412443,1794.12443
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.089614777,896.14777
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.290878125,2908.78125
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.089672766,896.72766
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.124953501,1249.53501
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.17830218,1783.0218
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.056831612,568.31612
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.012671135,126.71135
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.086787894,867.87894
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.162923126,1629.23126
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.064551774,645.51774
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.060550307,605.50307
"TSAU","TSAU_FR1S","TSAU_FR1S_P4","Torres Strait","Pmas",0.010489497,104.89497
"TSAU","TSAU_FR2D","TSAU_FR2D_P1","Torres Strait","Pdam",0.050718454,507.18454
"TSAU","TSAU_FR2D","TSAU_FR2D_P1","Torres Strait","Pdam",0.042208717,422.08717
"TSAU","TSAU_FR2D","TSAU_FR2D_P1","Torres Strait","Pmas",0.015766718,157.66718
"TSAU","TSAU_FR2D","TSAU_FR2D_P2","Torres Strait","Pmas",0.027731992,277.31992
"TSAU","TSAU_FR2D","TSAU_FR2D_P3","Torres Strait","Pmas",0.017365827,173.65827
"TSAU","TSAU_FR2D","TSAU_FR2D_P3","Torres Strait","Pmas",0.066799796,667.99796
"TSAU","TSAU_FR2D","TSAU_FR2D_P3","Torres Strait","Pmas",0.023443582,234.43582
"TSAU","TSAU_FR2D","TSAU_FR2D_P4","Torres Strait","Pmas",0.05650958,565.0958
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.017366382,173.66382
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Atab",0.030669523,306.69523
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pdam",0.038327502,383.27502
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.013369893,133.69893
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.008465008,84.65008
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.016971643,169.71643
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.015691439,156.91439
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.007888963,78.88963
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.018462887,184.62887
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.028022354,280.22354
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.041371504,413.71504
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.07870139,787.0139
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.014159028,141.59028
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.022755925,227.55925
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.01205015,120.5015
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pdam",0.070798311,707.98311
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.035348324,353.48324
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.024854507,248.54507
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pdam",0.065906033,659.06033
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pdam",0.02369112,236.9112
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.01016788,101.6788
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pdam",0.043343782,433.43782
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.008109551,81.09551
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.009011229,90.11229
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.090821683,908.21683
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.33902373,3390.2373
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.019243527,192.43527
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pmas",0.029868395,298.68395
"TSAU","TSAU_FR2S","TSAU_FR2S_P1","Torres Strait","Pdam",0.094310207,943.10207
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.0136712,136.712
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.17826785,1782.6785
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.016433841,164.33841
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.01184753,118.4753
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.33583255,3358.3255
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pdam",0.020377776,203.77776
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Atab",0.035602003,356.02003
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.015463507,154.63507
"TSAU","TSAU_FR2S","TSAU_FR2S_P2","Torres Strait","Pmas",0.064920966,649.20966
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",1.374471622,13744.71622
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.042380868,423.80868
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.009536453,95.36453
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.011175152,111.75152
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.092880481,928.80481
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.017686238,176.86238
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.02158958,215.8958
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.031591251,315.91251
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.019359057,193.59057
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Amil",0.012639795,126.39795
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pdam",0.028564112,285.64112
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",0.037593722,375.93722
"TSAU","TSAU_FR2S","TSAU_FR2S_P3","Torres Strait","Pmas",1.694155118,16941.55118
