"Reef","Site","Plot","Habitat","Cluster","Class","Area","Area_cm2"
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.027804285,278.04285
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.024481632,244.81632
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Spis",0.024781484,247.81484
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.018246114,182.46114
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Atab",0.036227697,362.27697
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.016176857,161.76857
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.011210537,112.10537
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Spis",0.043940845,439.40845
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Spis",0.054508356,545.08356
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.013640461,136.40461
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Amil",0.010113054,101.13054
"OCDA","OCDA_FL1S","OCDA_FL1S_P2","FL_S","Offshore Central","Pdam",0.010219484,102.19484
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Spis",0.010844802,108.44802
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Pmas",0.010632468,106.32468
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Atab",0.11865148,1186.5148
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Pver",0.038290869,382.90869
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Pver",0.025815415,258.15415
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Atab",0.010177305,101.77305
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Spis",0.014398444,143.98444
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Spis",0.011966275,119.66275
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Atab",0.025823704,258.23704
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Pver",0.02279256,227.9256
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Atab",0.409698886,4096.98886
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Spis",0.018285655,182.85655
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Spis",0.011009371,110.09371
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Atab",0.233897529,2338.97529
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Amil",0.124320638,1243.20638
"OCDA","OCDA_FL1S","OCDA_FL1S_P3","FL_S","Offshore Central","Amil",0.072317641,723.17641
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Pdam",0.030349824,303.49824
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Pmas",0.222616218,2226.16218
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Atab",0.017684902,176.84902
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.012110799,121.10799
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.008169821,81.69821
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Pmas",0.008616726,86.16726
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Pmas",0.019635208,196.35208
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.009783782,97.83782
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.00869934,86.9934
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.00940336,94.0336
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Amil",0.039773696,397.73696
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.021394681,213.94681
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Amil",0.05084248,508.4248
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Amil",0.013952766,139.52766
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.012858205,128.58205
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.020729453,207.29453
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.008828751,88.28751
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Pver",0.028705482,287.05482
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Atab",0.01643346,164.3346
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Pver",0.009781393,97.81393
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Atab",0.008567816,85.67816
"OCDA","OCDA_FL1S","OCDA_FL1S_P4","FL_S","Offshore Central","Spis",0.013526949,135.26949
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.02031197,203.1197
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.017015261,170.15261
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Atab",0.208659796,2086.59796
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Atab",0.047361169,473.61169
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pmas",0.013456194,134.56194
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.024005748,240.05748
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pmas",0.008686147,86.86147
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pmas",0.031005435,310.05435
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.022292798,222.92798
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.014138527,141.38527
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pmas",0.025241413,252.41413
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.038795017,387.95017
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pdam",0.065650485,656.50485
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pmas",0.010369259,103.69259
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.031334065,313.34065
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Atab",0.051250206,512.50206
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.011187532,111.87532
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.040712572,407.12572
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.034588458,345.88458
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.025740701,257.40701
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.009417337,94.17337
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pdam",0.072847442,728.47442
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.011578268,115.78268
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.038794468,387.94468
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pdam",0.033470356,334.70356
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pdam",0.038707043,387.07043
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.019340927,193.40927
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.021557144,215.57144
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Spis",0.009079851,90.79851
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pdam",0.011792885,117.92885
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pdam",0.018803673,188.03673
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.03695012,369.5012
"OCDA","OCDA_FR1D","OCDA_FR1D_P1","FR_D","Offshore Central","Pver",0.020720787,207.20787
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.038141182,381.41182
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Spis",0.014619243,146.19243
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pmas",0.0337903,337.903
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.033725908,337.25908
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Spis",0.016218474,162.18474
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.020093686,200.93686
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Spis",0.037862077,378.62077
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Amil",0.08053968,805.3968
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.012231285,122.31285
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pver",0.055277333,552.77333
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pmas",0.009168593,91.68593
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pver",0.053352269,533.52269
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Spis",0.034359247,343.59247
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.030409314,304.09314
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Atab",0.0087445,87.445
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pmas",0.05393169,539.3169
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.02566999,256.6999
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Spis",0.009399818,93.99818
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.013406868,134.06868
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.02973166,297.3166
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Spis",0.014655885,146.55885
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pver",0.022430176,224.30176
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pver",0.031906465,319.06465
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Atab",0.025695732,256.95732
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pdam",0.027239522,272.39522
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pmas",0.042269597,422.69597
"OCDA","OCDA_FR1D","OCDA_FR1D_P2","FR_D","Offshore Central","Pmas",0.023150557,231.50557
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.009538734,95.38734
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.022677915,226.77915
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.034116997,341.16997
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.01330774,133.0774
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.018290777,182.90777
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.06376306,637.6306
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.027439084,274.39084
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.184587283,1845.87283
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.010947132,109.47132
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.050132486,501.32486
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.024673122,246.73122
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.020495431,204.95431
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.018662561,186.62561
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.010313254,103.13254
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.014926734,149.26734
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.009217798,92.17798
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.061968261,619.68261
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.023936732,239.36732
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.010943639,109.43639
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.037363439,373.63439
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.012037263,120.37263
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.028874899,288.74899
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.008967136,89.67136
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.012300741,123.00741
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.013084424,130.84424
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pver",0.014980398,149.80398
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.012184667,121.84667
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.042831231,428.31231
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.017623435,176.23435
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.703551461,7035.51461
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.05059311,505.9311
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.011793445,117.93445
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.017855746,178.55746
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.012711324,127.11324
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.010834012,108.34012
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.008433092,84.33092
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.032496538,324.96538
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.010264641,102.64641
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Atab",0.01006355,100.6355
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.009945409,99.45409
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Atab",0.021829709,218.29709
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pdam",0.016083063,160.83063
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Pmas",0.228999571,2289.99571
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Atab",0.023823185,238.23185
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.012354629,123.54629
"OCDA","OCDA_FR1D","OCDA_FR1D_P3","FR_D","Offshore Central","Spis",0.032382014,323.82014
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.020786438,207.86438
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pmas",0.048749435,487.49435
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.020491789,204.91789
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.010055787,100.55787
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.02351314,235.1314
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.011965892,119.65892
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.011643786,116.43786
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.025740217,257.40217
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.018485751,184.85751
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.030107923,301.07923
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.016789866,167.89866
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Atab",0.022321082,223.21082
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.016274232,162.74232
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.008720894,87.20894
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.023795467,237.95467
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.019653353,196.53353
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.035442285,354.42285
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.031892558,318.92558
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.028716901,287.16901
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.02834285,283.4285
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.02519876,251.9876
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.014036389,140.36389
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.017592515,175.92515
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.032013566,320.13566
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pmas",0.009883199,98.83199
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.013152964,131.52964
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.024989213,249.89213
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.019687505,196.87505
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.016024131,160.24131
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.02722479,272.2479
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.021164975,211.64975
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.01456973,145.6973
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.014837759,148.37759
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.018522136,185.22136
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pmas",0.026190068,261.90068
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pmas",0.326374051,3263.74051
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.050272655,502.72655
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pver",0.021099062,210.99062
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.042424125,424.24125
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.021396912,213.96912
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Pdam",0.024317726,243.17726
"OCDA","OCDA_FR1D","OCDA_FR1D_P4","FR_D","Offshore Central","Spis",0.014209774,142.09774
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.039671015,396.71015
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.012198872,121.98872
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.012805202,128.05202
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.036213608,362.13608
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.016391575,163.91575
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.191401808,1914.01808
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.056575165,565.75165
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.033133632,331.33632
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.013232048,132.32048
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.010385045,103.85045
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.107974707,1079.74707
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.06617269,661.7269
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.01501573,150.1573
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.011114374,111.14374
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.031935957,319.35957
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.020137743,201.37743
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.010709746,107.09746
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.039381551,393.81551
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.028229114,282.29114
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.009097756,90.97756
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.015357658,153.57658
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.016797371,167.97371
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.016860999,168.60999
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.014179213,141.79213
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.051548868,515.48868
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.011204646,112.04646
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.008395243,83.95243
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.026913684,269.13684
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.021997143,219.97143
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.022693674,226.93674
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.013589789,135.89789
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.046022462,460.22462
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.013342639,133.42639
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.013301668,133.01668
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.013130677,131.30677
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.012838165,128.38165
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.045118501,451.18501
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.046020492,460.20492
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.038508293,385.08293
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.022933654,229.33654
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.03975275,397.5275
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.022678955,226.78955
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Spis",0.009883165,98.83165
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.08644062,864.4062
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.027155878,271.55878
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pmas",0.025346009,253.46009
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.01501744,150.1744
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Pver",0.038253798,382.53798
"OCDA","OCDA_FR1S","OCDA_FR1S_P1","FR_S","Offshore Central","Atab",0.035634411,356.34411
